id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260523089-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_081,-75.83,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523089-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_081,0.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523089-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_081,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523089-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_081,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523089-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_081,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_082,225.97,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_082,218.69,PROVIDER_TO_GRID,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_082,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_082,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_082,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_082,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_082,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_082,169.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_082,169.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_082,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_082,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_082,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_082,279.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_082,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_082,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_082,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_082,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_082,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_082,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_082,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_082,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_082,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_082,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_082,-10.0,GRID_TO_PROVIDER,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_082,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_082,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_082,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_082,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_082,-98.59,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_082,0.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_082,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_082,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_082,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_082,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523090-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_082,225.97,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_083,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_083,210.88,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_083,205.75,PROVIDER_TO_GRID,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_083,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_083,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_083,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_083,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_083,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_083,158.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_083,158.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_083,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_083,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_083,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_083,275.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_083,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_083,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_083,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_083,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_083,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_083,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_083,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_083,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_083,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_083,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_083,-10.0,GRID_TO_PROVIDER,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_083,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_083,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_083,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_083,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_083,-109.37,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_083,0.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_083,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_083,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_083,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523091-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_083,210.88,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_084,198.1,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_084,198.1,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_084,194.8,PROVIDER_TO_GRID,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_084,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_084,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_084,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_084,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_084,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_084,149.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_084,149.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_084,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_084,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_084,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_084,260.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_084,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_084,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_084,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_084,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_084,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_084,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_084,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_084,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_084,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_084,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_084,-10.0,GRID_TO_PROVIDER,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_084,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_084,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_084,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_084,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_084,-118.5,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_084,0.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_084,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_084,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_084,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523092-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_084,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_085,219.67,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_085,213.29,PROVIDER_TO_GRID,28.0,28.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_085,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_085,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_085,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_085,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_085,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_085,165.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_085,165.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_085,110.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_085,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_085,213.29,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_085,274.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_085,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_085,189.0,PROVIDER_TO_GRID,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_085,-5.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_065-1,2026-05-23,aFRR,NEG_085,-10.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_085,-30.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_085,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_085,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_049-1,2026-05-23,aFRR,NEG_085,65.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_085,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_085,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_085,-10.0,GRID_TO_PROVIDER,18.0,18.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_085,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_085,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_085,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_085,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_085,-103.09,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_085,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_085,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_085,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_N-UNIT_005-1,2026-05-23,aFRR,NEG_085,70.0,GRID_TO_PROVIDER,35.0,35.0,SK,ENTSO-E BalancingEnergyBids
20260523093-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_085,219.67,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_086,-10.0,GRID_TO_PROVIDER,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_086,-10.0,GRID_TO_PROVIDER,25.0,25.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_086,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_086,10.0,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_086,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_086,-107.66,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_086,0.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_086,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_086,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_086,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_086,213.27,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_086,207.8,PROVIDER_TO_GRID,28.0,28.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_086,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_086,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_086,350.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_086,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523094-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_086,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
