id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260226075-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_075,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_075,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_075,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_075,-140.37,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_N-UNIT_097-1,2026-02-26,aFRR,NEG_075,0.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_075,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_075,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_075,189.0,PROVIDER_TO_GRID,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_075,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_075,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_036-1,2026-02-26,aFRR,POS_075,168.55,PROVIDER_TO_GRID,32.0,32.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_075,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_075,140.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_075,167.48,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_075,126.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_075,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_075,168.55,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_075,150.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_075,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_075,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226075-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_075,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_077,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_077,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_077,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_077,-50.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_077,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_049-1,2026-02-26,aFRR,NEG_077,35.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_077,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_077,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_077,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_077,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_077,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_077,-139.04,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_097-1,2026-02-26,aFRR,NEG_077,0.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_077,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_077,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_077,189.0,PROVIDER_TO_GRID,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_077,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_077,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_036-1,2026-02-26,aFRR,POS_077,170.15,PROVIDER_TO_GRID,32.0,32.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_077,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_077,140.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_077,169.34,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_077,127.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_077,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_077,170.15,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_077,150.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_077,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_077,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226077-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_077,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_079,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_079,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_079,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_079,-50.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_079,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_049-1,2026-02-26,aFRR,NEG_079,35.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_079,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_079,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_079,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_079,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_079,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_079,-159.22,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_097-1,2026-02-26,aFRR,NEG_079,0.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_079,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_079,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_079,189.0,PROVIDER_TO_GRID,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_079,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_079,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_036-1,2026-02-26,aFRR,POS_079,165.0,PROVIDER_TO_GRID,32.0,32.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_079,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_079,140.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_079,141.09,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_079,121.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_079,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_079,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_079,150.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_079,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_079,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226079-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_079,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_080,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_080,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_080,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_080,-50.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_080,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_049-1,2026-02-26,aFRR,NEG_080,35.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_080,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_080,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_080,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_080,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_080,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_080,-161.27,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_097-1,2026-02-26,aFRR,NEG_080,0.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_080,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_080,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_080,189.0,PROVIDER_TO_GRID,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_080,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_080,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_036-1,2026-02-26,aFRR,POS_080,165.0,PROVIDER_TO_GRID,32.0,32.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_080,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_080,140.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_080,138.22,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_080,119.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_080,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_080,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_080,150.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_080,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_080,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226080-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_080,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_081,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_081,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_081,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_081,-50.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_081,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_049-1,2026-02-26,aFRR,NEG_081,35.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_081,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_081,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_081,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_081,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_081,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_081,-145.87,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_097-1,2026-02-26,aFRR,NEG_081,0.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_081,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_081,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_081,189.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_081,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_081,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_036-1,2026-02-26,aFRR,POS_081,165.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_081,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_049-1,2026-02-26,aFRR,POS_081,132.0,PROVIDER_TO_GRID,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_081,140.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_081,159.78,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_062-1,2026-02-26,aFRR,POS_081,120.0,PROVIDER_TO_GRID,9.0,9.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_063-1,2026-02-26,aFRR,POS_081,140.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_065-1,2026-02-26,aFRR,POS_081,165.0,PROVIDER_TO_GRID,16.0,16.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_068-1,2026-02-26,aFRR,POS_081,150.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_069-1,2026-02-26,aFRR,POS_081,100.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_104-1,2026-02-26,aFRR,POS_081,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226081-AFRR_P-UNIT_106-1,2026-02-26,aFRR,POS_081,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_003-1,2026-02-26,aFRR,NEG_082,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_013-1,2026-02-26,aFRR,NEG_082,-20.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_019-1,2026-02-26,aFRR,NEG_082,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_028-1,2026-02-26,aFRR,NEG_082,-50.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_043-1,2026-02-26,aFRR,NEG_082,10.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_049-1,2026-02-26,aFRR,NEG_082,35.0,GRID_TO_PROVIDER,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_052-1,2026-02-26,aFRR,NEG_082,-30.0,GRID_TO_PROVIDER,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_058-1,2026-02-26,aFRR,NEG_082,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_062-1,2026-02-26,aFRR,NEG_082,-29.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_068-1,2026-02-26,aFRR,NEG_082,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_069-1,2026-02-26,aFRR,NEG_082,-150.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_089-1,2026-02-26,aFRR,NEG_082,-156.2,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_097-1,2026-02-26,aFRR,NEG_082,0.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_104-1,2026-02-26,aFRR,NEG_082,-100.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_N-UNIT_106-1,2026-02-26,aFRR,NEG_082,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_003-1,2026-02-26,aFRR,POS_082,189.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_019-1,2026-02-26,aFRR,POS_082,251.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_028-1,2026-02-26,aFRR,POS_082,50.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_036-1,2026-02-26,aFRR,POS_082,165.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_047-1,2026-02-26,aFRR,POS_082,0.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_049-1,2026-02-26,aFRR,POS_082,132.0,PROVIDER_TO_GRID,45.0,45.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_052-1,2026-02-26,aFRR,POS_082,140.0,PROVIDER_TO_GRID,23.0,23.0,SK,ENTSO-E BalancingEnergyBids
20260226082-AFRR_P-UNIT_058-1,2026-02-26,aFRR,POS_082,145.32,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
