deliveryDay,period,deliveryStart,deliveryEnd,price,priceWeightedAverage,priceAverage,lastPrice,minimalPrice,maximalPrice,successfulVolume,purchaseSuccessfulVolume,saleSuccessfulVolume
2026-02-15,33,2026-02-15T07:00:00Z,2026-02-15T07:15:00Z,97.28,97.28,97.74,98.11,93.05,106.24,31.7,18.1,13.6
2026-02-15,34,2026-02-15T07:15:00Z,2026-02-15T07:30:00Z,99.37,99.37,98.19,104.12,92.6,104.12,32.6,15.2,17.4
2026-02-15,35,2026-02-15T07:30:00Z,2026-02-15T07:45:00Z,93.9,93.9,92.37,93.98,86.89,100.24,55.9,33.4,22.5
2026-02-15,36,2026-02-15T07:45:00Z,2026-02-15T08:00:00Z,91.69,91.69,91.09,94.65,87.1,94.65,46.0,27.0,19.0
2026-02-15,37,2026-02-15T08:00:00Z,2026-02-15T08:15:00Z,101.91,101.91,101.58,90.5,88.5,112.79,131.2,42.6,88.6
2026-02-15,38,2026-02-15T08:15:00Z,2026-02-15T08:30:00Z,102.47,102.47,101.58,88.89,88.89,112.91,83.3,28.0,55.3
2026-02-15,39,2026-02-15T08:30:00Z,2026-02-15T08:45:00Z,97.78,97.78,94.76,103.36,86.15,105.53,70.0,19.2,50.8
2026-02-15,40,2026-02-15T08:45:00Z,2026-02-15T09:00:00Z,86.47,86.47,86.13,97.99,78.75,100.5,62.3,30.7,31.6
2026-02-15,41,2026-02-15T09:00:00Z,2026-02-15T09:15:00Z,105.31,105.31,105.71,105.81,92.77,117.97,73.9,31.7,42.2
2026-02-15,42,2026-02-15T09:15:00Z,2026-02-15T09:30:00Z,95.75,95.75,97.48,100.94,83.38,112.84,63.9,24.7,39.2
2026-02-15,43,2026-02-15T09:30:00Z,2026-02-15T09:45:00Z,90.29,90.29,92.59,98.16,76.39,105.52,52.7,28.7,24.0
2026-02-15,44,2026-02-15T09:45:00Z,2026-02-15T10:00:00Z,77.9,77.9,80.5,85.54,66.33,93.01,148.7,52.7,96.0
2026-02-15,45,2026-02-15T10:00:00Z,2026-02-15T10:15:00Z,85.67,85.67,86.99,80.4,76.75,98.81,116.9,60.6,56.3
2026-02-15,46,2026-02-15T10:15:00Z,2026-02-15T10:30:00Z,81.61,81.61,83.54,84.07,70.71,91.4,94.6,49.7,44.9
2026-02-15,47,2026-02-15T10:30:00Z,2026-02-15T10:45:00Z,76.47,76.47,76.7,85.09,66.67,88.0,94.8,47.5,47.3
2026-02-15,48,2026-02-15T10:45:00Z,2026-02-15T11:00:00Z,76.17,76.17,76.12,82.33,59.29,84.6,175.4,81.6,93.8
2026-02-15,49,2026-02-15T11:00:00Z,2026-02-15T11:15:00Z,76.15,76.15,78.83,83.1,64.01,85.24,81.5,46.7,34.8
2026-02-15,50,2026-02-15T11:15:00Z,2026-02-15T11:30:00Z,74.7,74.7,75.59,73.13,63.04,83.25,135.6,65.1,70.5
2026-02-15,51,2026-02-15T11:30:00Z,2026-02-15T11:45:00Z,68.31,68.31,69.02,69.55,57.27,76.91,104.6,50.0,54.6
2026-02-15,52,2026-02-15T11:45:00Z,2026-02-15T12:00:00Z,64.78,64.78,64.9,70.72,53.94,76.65,186.1,101.0,85.1
2026-02-15,53,2026-02-15T12:00:00Z,2026-02-15T12:15:00Z,69.26,69.26,70.14,80.5,57.81,80.5,98.8,54.4,44.4
2026-02-15,54,2026-02-15T12:15:00Z,2026-02-15T12:30:00Z,64.28,64.28,66.04,60.63,55.83,80.0,91.1,52.3,38.8
2026-02-15,55,2026-02-15T12:30:00Z,2026-02-15T12:45:00Z,59.58,59.58,61.98,49.01,37.49,73.32,139.1,83.6,55.5
2026-02-15,56,2026-02-15T12:45:00Z,2026-02-15T13:00:00Z,58.27,58.27,60.41,46.49,37.75,91.13,95.7,60.2,35.5
2026-02-15,57,2026-02-15T13:00:00Z,2026-02-15T13:15:00Z,58.43,58.43,58.92,66.4,31.0,84.03,125.6,72.5,53.1
2026-02-15,58,2026-02-15T13:15:00Z,2026-02-15T13:30:00Z,62.79,62.79,63.45,85.0,40.59,85.0,144.2,90.4,53.8
2026-02-15,59,2026-02-15T13:30:00Z,2026-02-15T13:45:00Z,71.55,71.55,70.52,65.0,58.3,106.03,217.4,126.9,90.5
2026-02-15,60,2026-02-15T13:45:00Z,2026-02-15T14:00:00Z,72.78,72.78,74.06,60.78,58.72,99.01,113.3,72.1,41.2
2026-02-15,61,2026-02-15T14:00:00Z,2026-02-15T14:15:00Z,71.29,71.29,70.89,60.53,59.4,93.06,151.9,83.6,68.3
2026-02-15,62,2026-02-15T14:15:00Z,2026-02-15T14:30:00Z,73.26,73.26,72.47,77.72,65.04,91.02,154.1,81.8,72.3
2026-02-15,63,2026-02-15T14:30:00Z,2026-02-15T14:45:00Z,78.16,78.16,77.48,65.41,65.41,84.82,135.3,56.7,78.6
2026-02-15,64,2026-02-15T14:45:00Z,2026-02-15T15:00:00Z,84.38,84.38,84.36,77.99,73.41,92.66,136.1,67.7,68.4
2026-02-15,65,2026-02-15T15:00:00Z,2026-02-15T15:15:00Z,79.82,79.82,79.83,81.0,74.25,88.9,94.7,13.6,81.1
2026-02-15,66,2026-02-15T15:15:00Z,2026-02-15T15:30:00Z,88.68,88.68,89.01,85.1,85.05,94.18,16.8,14.4,2.4
2026-02-15,67,2026-02-15T15:30:00Z,2026-02-15T15:45:00Z,94.98,94.98,96.68,91.55,82.8,102.44,40.4,23.8,16.6
2026-02-15,68,2026-02-15T15:45:00Z,2026-02-15T16:00:00Z,101.41,101.41,102.64,97.1,89.57,109.62,64.2,43.0,21.2
2026-02-15,69,2026-02-15T16:00:00Z,2026-02-15T16:15:00Z,101.75,101.75,100.49,99.82,88.83,114.08,77.5,32.0,45.5
2026-02-15,70,2026-02-15T16:15:00Z,2026-02-15T16:30:00Z,116.75,116.75,116.15,104.99,104.99,125.02,69.5,29.0,40.5
2026-02-15,71,2026-02-15T16:30:00Z,2026-02-15T16:45:00Z,122.74,122.74,120.09,112.69,112.69,128.99,46.4,15.7,30.7
2026-02-15,72,2026-02-15T16:45:00Z,2026-02-15T17:00:00Z,124.81,124.81,123.37,117.37,112.51,133.17,93.6,43.9,49.7
2026-02-15,73,2026-02-15T17:00:00Z,2026-02-15T17:15:00Z,114.27,114.27,112.88,115.43,108.21,120.0,106.3,46.9,59.4
2026-02-15,74,2026-02-15T17:15:00Z,2026-02-15T17:30:00Z,115.8,115.8,115.32,113.94,108.62,120.19,68.9,30.0,38.9
2026-02-15,75,2026-02-15T17:30:00Z,2026-02-15T17:45:00Z,121.17,121.17,120.27,121.13,116.82,126.68,87.3,38.1,49.2
2026-02-15,76,2026-02-15T17:45:00Z,2026-02-15T18:00:00Z,124.01,124.01,122.64,134.4,114.86,134.4,116.1,50.3,65.8
2026-02-15,77,2026-02-15T18:00:00Z,2026-02-15T18:15:00Z,121.75,121.75,121.56,124.47,113.05,132.15,92.9,36.4,56.5
2026-02-15,78,2026-02-15T18:15:00Z,2026-02-15T18:30:00Z,120.0,120.0,116.56,125.92,95.32,139.34,87.4,41.2,46.2
2026-02-15,79,2026-02-15T18:30:00Z,2026-02-15T18:45:00Z,117.21,117.21,118.52,108.32,108.32,148.92,99.6,61.8,37.8
2026-02-15,80,2026-02-15T18:45:00Z,2026-02-15T19:00:00Z,113.93,113.93,112.7,115.0,104.79,127.54,97.9,50.7,47.2
2026-02-15,81,2026-02-15T19:00:00Z,2026-02-15T19:15:00Z,124.19,124.19,123.51,129.92,111.08,141.38,51.0,18.7,32.3
2026-02-15,82,2026-02-15T19:15:00Z,2026-02-15T19:30:00Z,123.62,123.62,120.71,134.9,105.15,140.34,62.9,22.6,40.3
2026-02-15,83,2026-02-15T19:30:00Z,2026-02-15T19:45:00Z,117.19,117.19,116.86,126.77,93.54,134.99,93.9,32.3,61.6
2026-02-15,84,2026-02-15T19:45:00Z,2026-02-15T20:00:00Z,113.49,113.49,112.27,123.01,97.32,131.59,98.2,19.3,78.9
2026-02-15,85,2026-02-15T20:00:00Z,2026-02-15T20:15:00Z,120.3,120.3,119.48,126.9,102.0,135.0,61.6,23.3,38.3
2026-02-15,86,2026-02-15T20:15:00Z,2026-02-15T20:30:00Z,113.43,113.43,113.66,115.56,100.12,121.99,62.4,18.7,43.7
2026-02-15,87,2026-02-15T20:30:00Z,2026-02-15T20:45:00Z,101.62,101.62,102.53,96.25,94.95,119.72,63.3,28.3,35.0
2026-02-15,88,2026-02-15T20:45:00Z,2026-02-15T21:00:00Z,94.7,94.7,95.59,92.3,87.97,101.44,52.7,27.8,24.9
2026-02-15,89,2026-02-15T21:00:00Z,2026-02-15T21:15:00Z,108.37,108.37,108.79,127.53,94.08,127.53,90.0,54.8,35.2
2026-02-15,90,2026-02-15T21:15:00Z,2026-02-15T21:30:00Z,103.42,103.42,104.11,87.75,87.75,111.45,79.4,49.5,29.9
2026-02-15,91,2026-02-15T21:30:00Z,2026-02-15T21:45:00Z,93.06,93.06,94.95,92.0,81.79,100.01,63.8,32.0,31.8
2026-02-15,92,2026-02-15T21:45:00Z,2026-02-15T22:00:00Z,87.09,87.09,88.68,85.09,81.51,95.38,76.4,36.4,40.0
2026-02-15,93,2026-02-15T22:00:00Z,2026-02-15T22:15:00Z,102.42,102.42,104.02,106.51,96.71,110.5,103.8,43.1,60.7
2026-02-15,94,2026-02-15T22:15:00Z,2026-02-15T22:30:00Z,94.12,94.12,94.87,85.3,84.76,98.98,89.6,41.6,48.0
2026-02-15,95,2026-02-15T22:30:00Z,2026-02-15T22:45:00Z,87.5,87.5,86.19,82.95,79.63,92.78,67.3,22.9,44.4
2026-02-15,96,2026-02-15T22:45:00Z,2026-02-15T23:00:00Z,79.31,79.31,78.41,77.45,64.34,92.96,179.7,86.0,93.7
2026-02-16,1,2026-02-15T23:00:00Z,2026-02-15T23:15:00Z,105.11,105.11,105.27,84.9,82.05,123.35,40.9,30.6,10.3
2026-02-16,2,2026-02-15T23:15:00Z,2026-02-15T23:30:00Z,93.65,93.65,94.61,82.9,82.74,104.59,34.9,31.6,3.3
2026-02-16,3,2026-02-15T23:30:00Z,2026-02-15T23:45:00Z,84.86,84.86,87.48,80.84,80.84,98.09,16.9,15.9,1.0
2026-02-16,4,2026-02-15T23:45:00Z,2026-02-16T00:00:00Z,86.18,86.18,87.37,86.29,78.37,97.76,23.0,22.6,0.4
2026-02-16,5,2026-02-16T00:00:00Z,2026-02-16T00:15:00Z,79.22,79.22,80.26,71.31,71.1,97.3,22.0,11.1,10.9
2026-02-16,6,2026-02-16T00:15:00Z,2026-02-16T00:30:00Z,73.68,73.68,78.86,70.5,70.01,95.81,21.2,5.3,15.9
2026-02-16,7,2026-02-16T00:30:00Z,2026-02-16T00:45:00Z,76.15,76.15,80.81,73.6,69.2,94.98,17.4,6.0,11.4
2026-02-16,8,2026-02-16T00:45:00Z,2026-02-16T01:00:00Z,74.39,74.39,76.1,70.43,68.24,94.53,46.3,14.3,32.0
2026-02-16,9,2026-02-16T01:00:00Z,2026-02-16T01:15:00Z,83.03,83.03,84.12,69.53,69.53,96.4,132.1,117.8,14.3
2026-02-16,10,2026-02-16T01:15:00Z,2026-02-16T01:30:00Z,77.95,77.95,78.73,68.82,68.82,92.79,141.5,120.2,21.3
2026-02-16,11,2026-02-16T01:30:00Z,2026-02-16T01:45:00Z,76.24,76.24,80.24,71.33,66.06,93.94,25.0,13.9,11.1
2026-02-16,12,2026-02-16T01:45:00Z,2026-02-16T02:00:00Z,75.07,75.07,79.63,70.88,68.91,96.41,33.9,15.6,18.3
2026-02-16,13,2026-02-16T02:00:00Z,2026-02-16T02:15:00Z,76.26,76.26,78.18,75.01,70.24,86.38,43.0,9.9,33.1
2026-02-16,14,2026-02-16T02:15:00Z,2026-02-16T02:30:00Z,77.68,77.68,80.04,81.9,71.65,92.83,38.5,9.1,29.4
2026-02-16,15,2026-02-16T02:30:00Z,2026-02-16T02:45:00Z,80.26,80.26,82.27,79.6,68.95,95.24,26.0,10.1,15.9
2026-02-16,16,2026-02-16T02:45:00Z,2026-02-16T03:00:00Z,79.8,79.8,80.83,79.4,71.2,95.0,30.6,11.4,19.2
2026-02-16,17,2026-02-16T03:00:00Z,2026-02-16T03:15:00Z,76.42,76.42,76.84,77.7,71.08,91.46,44.4,15.1,29.3
2026-02-16,18,2026-02-16T03:15:00Z,2026-02-16T03:30:00Z,78.11,78.11,78.31,78.14,72.41,87.33,54.5,16.4,38.1
2026-02-16,19,2026-02-16T03:30:00Z,2026-02-16T03:45:00Z,80.48,80.48,81.93,81.42,73.99,93.55,40.2,15.0,25.2
2026-02-16,20,2026-02-16T03:45:00Z,2026-02-16T04:00:00Z,87.81,87.81,88.14,84.58,80.89,106.18,43.1,25.1,18.0
2026-02-16,21,2026-02-16T04:00:00Z,2026-02-16T04:15:00Z,81.34,81.34,82.78,76.12,73.08,91.24,67.6,18.8,48.8
2026-02-16,22,2026-02-16T04:15:00Z,2026-02-16T04:30:00Z,91.66,91.66,95.04,84.65,80.79,113.56,16.5,10.8,5.7
2026-02-16,23,2026-02-16T04:30:00Z,2026-02-16T04:45:00Z,101.37,101.37,103.39,88.75,85.14,115.05,22.0,13.5,8.5
2026-02-16,24,2026-02-16T04:45:00Z,2026-02-16T05:00:00Z,99.69,99.69,101.18,109.39,91.13,111.32,36.5,34.6,1.9
2026-02-16,25,2026-02-16T05:00:00Z,2026-02-16T05:15:00Z,103.99,103.99,106.24,123.82,84.03,159.65,54.1,18.1,36.0
2026-02-16,26,2026-02-16T05:15:00Z,2026-02-16T05:30:00Z,167.95,167.95,172.87,164.4,150.04,191.79,28.0,13.1,14.9
2026-02-16,27,2026-02-16T05:30:00Z,2026-02-16T05:45:00Z,159.1,159.1,158.12,127.95,127.95,166.14,34.7,33.8,0.9
2026-02-16,28,2026-02-16T05:45:00Z,2026-02-16T06:00:00Z,173.01,173.01,176.18,164.4,164.4,187.34,19.4,7.1,12.3
2026-02-16,29,2026-02-16T06:00:00Z,2026-02-16T06:15:00Z,180.15,180.15,183.91,175.9,175.2,198.8,52.4,16.2,36.2
2026-02-16,30,2026-02-16T06:15:00Z,2026-02-16T06:30:00Z,192.15,192.15,184.46,173.6,173.6,222.0,30.5,11.0,19.5
2026-02-16,31,2026-02-16T06:30:00Z,2026-02-16T06:45:00Z,159.07,159.07,162.18,149.9,125.21,218.0,54.8,46.6,8.2
2026-02-16,32,2026-02-16T06:45:00Z,2026-02-16T07:00:00Z,219.86,219.86,213.08,188.2,188.2,241.69,33.5,7.0,26.5
2026-02-16,33,2026-02-16T07:00:00Z,2026-02-16T07:15:00Z,107.87,107.87,107.87,107.87,107.87,107.87,0.2,0.1,0.1
2026-02-16,34,2026-02-16T07:15:00Z,2026-02-16T07:30:00Z,114.38,114.38,113.18,110.0,90.85,135.82,28.8,19.4,9.4
2026-02-16,35,2026-02-16T07:30:00Z,2026-02-16T07:45:00Z,134.76,134.76,129.45,113.12,94.29,231.53,58.9,28.2,30.7
2026-02-16,36,2026-02-16T07:45:00Z,2026-02-16T08:00:00Z,119.12,119.12,110.91,100.01,100.01,224.27,115.1,58.5,56.6
2026-02-16,37,2026-02-16T08:00:00Z,2026-02-16T08:15:00Z,116.99,116.99,107.61,153.32,87.29,153.32,174.1,86.0,88.1
2026-02-16,38,2026-02-16T08:15:00Z,2026-02-16T08:30:00Z,112.23,112.23,109.2,135.0,77.78,149.98,170.2,75.2,95.0
2026-02-16,39,2026-02-16T08:30:00Z,2026-02-16T08:45:00Z,100.6,100.6,103.65,87.35,78.58,122.2,203.7,109.6,94.1
2026-02-16,40,2026-02-16T08:45:00Z,2026-02-16T09:00:00Z,97.91,97.91,102.05,88.0,80.27,117.58,244.1,126.6,117.5
2026-02-16,41,2026-02-16T09:00:00Z,2026-02-16T09:15:00Z,106.77,106.77,105.6,95.49,84.0,128.1,111.6,78.0,33.6
2026-02-16,42,2026-02-16T09:15:00Z,2026-02-16T09:30:00Z,92.25,92.25,93.51,59.12,59.12,117.9,115.0,79.0,36.0
2026-02-16,43,2026-02-16T09:30:00Z,2026-02-16T09:45:00Z,87.23,87.23,89.03,79.83,35.0,110.72,115.9,77.7,38.2
2026-02-16,44,2026-02-16T09:45:00Z,2026-02-16T10:00:00Z,83.86,83.86,84.82,85.89,50.03,108.31,261.4,120.4,141.0
2026-02-16,45,2026-02-16T10:00:00Z,2026-02-16T10:15:00Z,86.92,86.92,81.44,52.01,46.15,110.39,166.1,103.2,62.9
2026-02-16,46,2026-02-16T10:15:00Z,2026-02-16T10:30:00Z,87.27,87.27,84.99,88.99,64.02,111.95,173.8,98.5,75.3
2026-02-16,47,2026-02-16T10:30:00Z,2026-02-16T10:45:00Z,91.9,91.9,86.81,90.07,71.64,108.96,199.9,116.6,83.3
2026-02-16,48,2026-02-16T10:45:00Z,2026-02-16T11:00:00Z,88.94,88.94,86.41,89.0,76.18,110.22,247.1,126.5,120.6
2026-02-16,49,2026-02-16T11:00:00Z,2026-02-16T11:15:00Z,94.34,94.34,92.18,95.94,82.15,107.52,171.7,95.0,76.7
2026-02-16,50,2026-02-16T11:15:00Z,2026-02-16T11:30:00Z,98.0,98.0,97.49,103.54,79.38,112.3,141.8,80.4,61.4
2026-02-16,51,2026-02-16T11:30:00Z,2026-02-16T11:45:00Z,101.71,101.71,99.88,129.97,79.46,129.97,178.8,98.5,80.3
2026-02-16,52,2026-02-16T11:45:00Z,2026-02-16T12:00:00Z,100.68,100.68,100.88,120.4,85.77,133.74,253.0,136.6,116.4
2026-02-16,53,2026-02-16T12:00:00Z,2026-02-16T12:15:00Z,95.01,95.01,93.91,90.23,83.15,111.91,179.5,111.2,68.3
2026-02-16,54,2026-02-16T12:15:00Z,2026-02-16T12:30:00Z,101.03,101.03,97.29,132.0,87.1,132.0,206.5,108.3,98.2
2026-02-16,55,2026-02-16T12:30:00Z,2026-02-16T12:45:00Z,97.45,97.45,97.39,100.18,86.12,114.19,261.0,135.9,125.1
2026-02-16,56,2026-02-16T12:45:00Z,2026-02-16T13:00:00Z,95.68,95.68,96.53,95.31,88.86,111.55,160.2,90.7,69.5
2026-02-16,57,2026-02-16T13:00:00Z,2026-02-16T13:15:00Z,95.96,95.96,96.38,109.6,88.5,109.6,103.7,73.9,29.8
2026-02-16,58,2026-02-16T13:15:00Z,2026-02-16T13:30:00Z,107.24,107.24,108.71,107.05,97.65,118.0,121.7,76.4,45.3
2026-02-16,59,2026-02-16T13:30:00Z,2026-02-16T13:45:00Z,110.33,110.33,110.97,114.0,103.62,126.3,76.6,50.9,25.7
2026-02-16,60,2026-02-16T13:45:00Z,2026-02-16T14:00:00Z,114.99,114.99,116.03,111.65,107.65,127.8,74.6,51.9,22.7
2026-02-16,61,2026-02-16T14:00:00Z,2026-02-16T14:15:00Z,202.92,202.92,202.98,160.01,109.41,269.0,93.2,46.8,46.4
2026-02-16,62,2026-02-16T14:15:00Z,2026-02-16T14:30:00Z,183.33,183.33,202.57,241.0,121.4,241.0,79.9,39.9,40.0
2026-02-16,63,2026-02-16T14:30:00Z,2026-02-16T14:45:00Z,167.38,167.38,176.28,212.62,130.2,212.62,128.8,64.4,64.4
2026-02-16,64,2026-02-16T14:45:00Z,2026-02-16T15:00:00Z,166.94,166.94,166.56,185.0,140.8,191.6,87.4,39.0,48.4
2026-02-16,65,2026-02-16T15:00:00Z,2026-02-16T15:15:00Z,171.01,171.01,148.28,172.0,118.47,172.0,69.3,35.2,34.1
2026-02-16,66,2026-02-16T15:15:00Z,2026-02-16T15:30:00Z,175.9,175.9,163.23,165.31,132.99,177.0,81.1,40.5,40.6
2026-02-16,67,2026-02-16T15:30:00Z,2026-02-16T15:45:00Z,196.42,196.42,180.44,196.6,115.79,196.6,46.1,23.0,23.1
2026-02-16,68,2026-02-16T15:45:00Z,2026-02-16T16:00:00Z,227.47,227.47,191.96,136.31,136.31,273.6,24.1,12.0,12.1
2026-02-16,69,2026-02-16T16:00:00Z,2026-02-16T16:15:00Z,165.26,165.26,167.4,175.99,140.01,189.97,144.6,72.3,72.3
2026-02-16,70,2026-02-16T16:15:00Z,2026-02-16T16:30:00Z,158.42,158.42,155.98,169.99,143.92,181.8,222.5,89.1,133.4
2026-02-16,71,2026-02-16T16:30:00Z,2026-02-16T16:45:00Z,162.93,162.93,165.97,170.0,145.0,191.8,174.5,76.0,98.5
2026-02-16,72,2026-02-16T16:45:00Z,2026-02-16T17:00:00Z,175.19,175.19,164.59,197.0,147.42,197.0,201.9,83.4,118.5
2026-02-16,73,2026-02-16T17:00:00Z,2026-02-16T17:15:00Z,224.67,224.67,192.27,180.01,154.39,249.3,112.5,61.0,51.5
2026-02-16,74,2026-02-16T17:15:00Z,2026-02-16T17:30:00Z,149.01,149.01,149.01,149.01,149.01,149.01,1.0,0.5,0.5
2026-02-16,75,2026-02-16T17:30:00Z,2026-02-16T17:45:00Z,182.64,182.64,178.12,170.01,145.0,185.41,118.7,64.0,54.7
2026-02-16,76,2026-02-16T17:45:00Z,2026-02-16T18:00:00Z,191.66,191.66,183.6,192.0,150.0,192.0,62.5,31.0,31.5
2026-02-16,77,2026-02-16T18:00:00Z,2026-02-16T18:15:00Z,170.85,170.85,170.4,179.29,164.2,179.29,22.7,11.3,11.4
2026-02-16,78,2026-02-16T18:15:00Z,2026-02-16T18:30:00Z,190.45,190.45,186.53,208.18,159.66,208.18,79.3,44.0,35.3
2026-02-16,79,2026-02-16T18:30:00Z,2026-02-16T18:45:00Z,186.06,186.06,178.24,180.01,139.2,187.5,68.9,34.4,34.5
2026-02-16,80,2026-02-16T18:45:00Z,2026-02-16T19:00:00Z,170.2,170.2,166.66,169.0,125.9,180.01,70.1,35.0,35.1
2026-02-16,81,2026-02-16T19:00:00Z,2026-02-16T19:15:00Z,157.97,157.97,157.11,161.99,146.99,162.36,91.5,63.7,27.8
2026-02-16,82,2026-02-16T19:15:00Z,2026-02-16T19:30:00Z,183.65,183.65,157.03,184.1,138.98,184.1,40.4,20.3,20.1
2026-02-16,83,2026-02-16T19:30:00Z,2026-02-16T19:45:00Z,190.28,190.28,169.07,159.99,116.88,196.9,41.6,20.2,21.4
2026-02-16,84,2026-02-16T19:45:00Z,2026-02-16T20:00:00Z,139.15,139.15,134.12,120.5,107.66,148.88,91.7,55.7,36.0
2026-02-16,85,2026-02-16T20:00:00Z,2026-02-16T20:15:00Z,126.25,126.25,127.36,126.48,120.31,146.08,98.9,79.4,19.5
2026-02-16,86,2026-02-16T20:15:00Z,2026-02-16T20:30:00Z,125.11,125.11,123.98,123.12,105.0,139.88,103.8,64.0,39.8
2026-02-16,87,2026-02-16T20:30:00Z,2026-02-16T20:45:00Z,130.5,130.5,130.66,136.68,118.11,136.69,50.2,31.2,19.0
2026-02-16,88,2026-02-16T20:45:00Z,2026-02-16T21:00:00Z,119.41,119.41,120.3,119.21,96.99,142.24,81.4,51.0,30.4
2026-02-16,89,2026-02-16T21:00:00Z,2026-02-16T21:15:00Z,127.38,127.38,127.26,124.0,113.04,134.8,74.2,38.3,35.9
2026-02-16,90,2026-02-16T21:15:00Z,2026-02-16T21:30:00Z,121.44,121.44,122.89,134.93,109.43,134.93,33.2,23.1,10.1
2026-02-16,91,2026-02-16T21:30:00Z,2026-02-16T21:45:00Z,119.58,119.58,117.78,123.36,101.0,124.85,37.1,17.6,19.5
2026-02-16,92,2026-02-16T21:45:00Z,2026-02-16T22:00:00Z,104.04,104.04,103.26,105.53,98.08,109.27,36.4,23.3,13.1
2026-02-16,93,2026-02-16T22:00:00Z,2026-02-16T22:15:00Z,105.83,105.83,107.18,105.47,99.05,114.95,103.2,75.1,28.1
2026-02-16,94,2026-02-16T22:15:00Z,2026-02-16T22:30:00Z,102.54,102.54,103.33,98.32,95.69,107.87,82.8,53.0,29.8
2026-02-16,95,2026-02-16T22:30:00Z,2026-02-16T22:45:00Z,96.1,96.1,96.57,96.51,92.57,99.33,80.1,49.0,31.1
2026-02-16,96,2026-02-16T22:45:00Z,2026-02-16T23:00:00Z,90.38,90.38,89.58,83.88,82.16,109.73,219.4,118.5,100.9
2026-02-17,1,2026-02-16T23:00:00Z,2026-02-16T23:15:00Z,91.3,91.3,90.28,86.71,86.71,95.95,17.9,6.0,11.9
2026-02-17,2,2026-02-16T23:15:00Z,2026-02-16T23:30:00Z,88.4,88.4,88.2,88.09,87.13,92.46,14.9,7.0,7.9
2026-02-17,3,2026-02-16T23:30:00Z,2026-02-16T23:45:00Z,86.86,86.86,86.46,87.29,84.44,92.84,12.7,2.8,9.9
2026-02-17,4,2026-02-16T23:45:00Z,2026-02-17T00:00:00Z,85.09,85.09,86.08,86.97,82.92,88.44,5.7,2.8,2.9
2026-02-17,5,2026-02-17T00:00:00Z,2026-02-17T00:15:00Z,88.45,88.45,89.55,87.11,87.11,94.71,6.5,0.8,5.7
2026-02-17,6,2026-02-17T00:15:00Z,2026-02-17T00:30:00Z,84.97,84.97,85.13,86.06,83.99,86.06,16.8,10.0,6.8
2026-02-17,7,2026-02-17T00:30:00Z,2026-02-17T00:45:00Z,87.99,87.99,86.99,88.08,84.2,92.46,16.7,13.4,3.3
2026-02-17,8,2026-02-17T00:45:00Z,2026-02-17T01:00:00Z,85.5,85.5,85.49,89.4,83.59,89.4,21.1,15.2,5.9
2026-02-17,9,2026-02-17T01:00:00Z,2026-02-17T01:15:00Z,86.83,86.83,87.37,87.4,83.5,95.81,10.4,6.3,4.1
2026-02-17,10,2026-02-17T01:15:00Z,2026-02-17T01:30:00Z,85.12,85.12,84.64,83.66,83.66,85.63,2.9,2.8,0.1
2026-02-17,11,2026-02-17T01:30:00Z,2026-02-17T01:45:00Z,84.94,84.94,84.81,84.1,83.6,86.47,22.5,21.8,0.7
2026-02-17,12,2026-02-17T01:45:00Z,2026-02-17T02:00:00Z,84.7,84.7,84.5,85.2,82.83,85.2,13.4,13.3,0.1
2026-02-17,13,2026-02-17T02:00:00Z,2026-02-17T02:15:00Z,91.25,91.25,90.43,84.23,83.83,97.11,127.9,121.9,6.0
2026-02-17,14,2026-02-17T02:15:00Z,2026-02-17T02:30:00Z,89.89,89.89,89.17,83.67,83.5,93.95,108.9,105.9,3.0
2026-02-17,15,2026-02-17T02:30:00Z,2026-02-17T02:45:00Z,85.34,85.34,85.2,84.01,82.69,88.77,27.7,23.7,4.0
2026-02-17,16,2026-02-17T02:45:00Z,2026-02-17T03:00:00Z,82.37,82.37,82.24,81.6,80.61,85.54,42.7,33.7,9.0
2026-02-17,17,2026-02-17T03:00:00Z,2026-02-17T03:15:00Z,86.09,86.09,85.61,82.75,82.75,88.87,18.8,16.5,2.3
2026-02-17,18,2026-02-17T03:15:00Z,2026-02-17T03:30:00Z,84.27,84.27,84.29,84.75,82.73,86.43,28.7,23.2,5.5
2026-02-17,19,2026-02-17T03:30:00Z,2026-02-17T03:45:00Z,84.54,84.54,84.98,84.01,83.1,92.51,25.5,17.4,8.1
2026-02-17,20,2026-02-17T03:45:00Z,2026-02-17T04:00:00Z,92.88,92.88,94.02,89.55,88.55,101.2,37.0,25.4,11.6
2026-02-17,21,2026-02-17T04:00:00Z,2026-02-17T04:15:00Z,84.41,84.41,84.86,84.06,83.09,87.68,27.7,10.3,17.4
2026-02-17,22,2026-02-17T04:15:00Z,2026-02-17T04:30:00Z,87.63,87.63,88.22,88.4,83.74,92.59,17.7,10.3,7.4
2026-02-17,23,2026-02-17T04:30:00Z,2026-02-17T04:45:00Z,92.2,92.2,92.05,103.49,85.0,103.49,28.5,18.3,10.2
2026-02-17,24,2026-02-17T04:45:00Z,2026-02-17T05:00:00Z,104.41,104.41,105.06,109.19,95.01,110.78,85.3,53.3,32.0
2026-02-17,25,2026-02-17T05:00:00Z,2026-02-17T05:15:00Z,88.17,88.17,89.42,86.29,83.63,93.27,56.3,15.7,40.6
