date,period,supply,demand,balance
2026-01-30,21,1921.516,1921.518,0.002
2026-01-30,22,1915.29,1915.292,0.002
2026-01-30,23,2112.255,2112.257,0.002
2026-01-30,24,2028.898,2028.9,0.002
2026-01-30,25,2130.074,2130.076,0.002
2026-01-30,26,2272.235,2272.237,0.002
2026-01-30,27,2386.334,2386.335,0.001
2026-01-30,28,2405.255,2405.257,0.002
2026-01-30,29,2657.67,2657.672,0.002
2026-01-30,30,2638.531,2638.533,0.002
2026-01-30,31,2557.122,2557.124,0.002
2026-01-30,32,2700.985,2700.986,0.001
2026-01-30,33,2669.398,2669.401,0.003
2026-01-30,34,2703.891,2703.894,0.003
2026-01-30,35,2687.576,2687.579,0.003
2026-01-30,36,2699.726,2699.729,0.003
2026-01-30,37,2551.47,2551.472,0.002
2026-01-30,38,2530.007,2530.01,0.003
2026-01-30,39,2515.152,2515.154,0.002
2026-01-30,40,2581.839,2581.842,0.003
2026-01-30,41,2467.281,2467.282,0.001
2026-01-30,42,2449.111,2449.113,0.002
2026-01-30,43,2479.799,2479.8,0.001
2026-01-30,44,2496.547,2496.549,0.002
2026-01-30,45,2588.961,2588.963,0.002
2026-01-30,46,2613.527,2613.529,0.002
2026-01-30,47,2658.292,2658.294,0.002
2026-01-30,48,2591.974,2591.976,0.002
2026-01-30,49,2769.205,2769.206,0.001
2026-01-30,50,2741.384,2741.386,0.002
2026-01-30,51,2676.849,2676.851,0.002
2026-01-30,52,2734.184,2734.186,0.002
2026-01-30,53,2531.899,2531.901,0.002
2026-01-30,54,2501.152,2501.154,0.002
2026-01-30,55,2463.432,2463.434,0.002
2026-01-30,56,2548.415,2548.417,0.002
2026-01-30,57,2592.465,2592.468,0.003
2026-01-30,58,2551.594,2551.597,0.003
2026-01-30,59,2555.423,2555.426,0.003
2026-01-30,60,2561.296,2561.299,0.003
2026-01-30,61,2570.634,2570.636,0.002
2026-01-30,62,2579.13,2579.132,0.002
2026-01-30,63,2540.049,2540.051,0.002
2026-01-30,64,2581.65,2581.652,0.002
2026-01-30,65,2694.691,2694.693,0.002
2026-01-30,66,2671.422,2671.424,0.002
2026-01-30,67,2692.281,2692.283,0.002
2026-01-30,68,2743.589,2743.591,0.002
2026-01-30,69,2718.82,2718.822,0.002
2026-01-30,70,2727.651,2727.653,0.002
2026-01-30,71,2746.436,2746.438,0.002
2026-01-30,72,2836.6,2836.602,0.002
2026-01-30,73,2572.195,2572.197,0.002
2026-01-30,74,2541.467,2541.469,0.002
2026-01-30,75,2526.695,2526.697,0.002
2026-01-30,76,2604.178,2604.179,0.001
2026-01-30,77,2504.784,2504.786,0.002
2026-01-30,78,2497.85,2497.853,0.003
2026-01-30,79,2457.836,2457.839,0.003
2026-01-30,80,2487.483,2487.486,0.003
2026-01-30,81,2598.51,2598.513,0.003
2026-01-30,82,2596.24,2596.242,0.002
2026-01-30,83,2571.4,2571.403,0.003
2026-01-30,84,2507.558,2507.561,0.003
2026-01-30,85,2587.764,2587.767,0.003
2026-01-30,86,2514.463,2514.466,0.003
2026-01-30,87,2432.32,2432.323,0.003
2026-01-30,88,2418.957,2418.959,0.002
2026-01-30,89,2461.948,2461.95,0.002
2026-01-30,90,2425.38,2425.382,0.002
2026-01-30,91,2325.222,2325.224,0.002
2026-01-30,92,2359.367,2359.369,0.002
2026-01-30,93,2356.041,2356.043,0.002
2026-01-30,94,2260.512,2260.514,0.002
2026-01-30,95,2259.01,2259.012,0.002
2026-01-30,96,2366.483,2366.485,0.002
2026-01-31,1,2178.034,2178.036,0.002
2026-01-31,2,2276.783,2276.786,0.003
2026-01-31,3,2087.744,2087.747,0.003
2026-01-31,4,2149.642,2149.645,0.003
2026-01-31,5,2219.22,2219.223,0.003
2026-01-31,6,2231.424,2231.427,0.003
2026-01-31,7,2231.694,2231.697,0.003
2026-01-31,8,2263.426,2263.429,0.003
2026-01-31,9,2143.601,2143.603,0.002
2026-01-31,10,2165.748,2165.75,0.002
2026-01-31,11,2169.764,2169.766,0.002
2026-01-31,12,2155.178,2155.179,0.001
2026-01-31,13,2004.656,2004.657,0.001
2026-01-31,14,2007.265,2007.267,0.002
2026-01-31,15,2027.721,2027.723,0.002
2026-01-31,16,2048.952,2048.954,0.002
2026-01-31,17,2068.934,2068.936,0.002
2026-01-31,18,2068.025,2068.027,0.002
2026-01-31,19,2046.865,2046.867,0.002
2026-01-31,20,2045.3,2045.302,0.002
2026-01-31,21,2083.987,2083.99,0.003
2026-01-31,22,2082.103,2082.106,0.003
2026-01-31,23,2132.69,2132.693,0.003
2026-01-31,24,2134.037,2134.04,0.003
2026-01-31,25,2132.657,2132.66,0.003
2026-01-31,26,2068.156,2068.158,0.002
2026-01-31,27,2139.109,2139.112,0.003
2026-01-31,28,2275.065,2275.068,0.003
2026-01-31,29,2501.764,2501.767,0.003
2026-01-31,30,2477.438,2477.44,0.002
2026-01-31,31,2468.02,2468.022,0.002
2026-01-31,32,2474.386,2474.388,0.002
2026-01-31,33,2570.03,2570.033,0.003
2026-01-31,34,2624.218,2624.22,0.002
2026-01-31,35,2613.785,2613.788,0.003
2026-01-31,36,2614.796,2614.799,0.003
2026-01-31,37,2588.726,2588.728,0.002
2026-01-31,38,2566.162,2566.164,0.002
2026-01-31,39,2589.975,2589.976,0.001
2026-01-31,40,2565.737,2565.739,0.002
2026-01-31,41,2835.541,2835.544,0.003
2026-01-31,42,2855.753,2855.755,0.002
2026-01-31,43,2849.813,2849.816,0.003
2026-01-31,44,2844.422,2844.424,0.002
2026-01-31,45,2884.495,2884.497,0.002
2026-01-31,46,2861.091,2861.093,0.002
2026-01-31,47,2856.653,2856.655,0.002
2026-01-31,48,2837.789,2837.79,0.001
2026-01-31,49,2829.919,2829.921,0.002
2026-01-31,50,2849.625,2849.627,0.002
2026-01-31,51,2892.368,2892.371,0.003
2026-01-31,52,2831.136,2831.139,0.003
2026-01-31,53,2865.902,2865.905,0.003
2026-01-31,54,2848.959,2848.962,0.003
2026-01-31,55,2822.457,2822.46,0.003
2026-01-31,56,2836.217,2836.22,0.003
2026-01-31,57,2832.051,2832.053,0.002
2026-01-31,58,2857.827,2857.829,0.002
2026-01-31,59,2790.719,2790.72,0.001
2026-01-31,60,2771.723,2771.724,0.001
2026-01-31,61,2890.7,2890.701,0.001
2026-01-31,62,2885.774,2885.776,0.002
2026-01-31,63,2831.555,2831.557,0.002
2026-01-31,64,2946.101,2946.103,0.002
2026-01-31,65,2744.823,2744.824,0.001
2026-01-31,66,2798.937,2798.939,0.002
2026-01-31,67,2830.116,2830.118,0.002
2026-01-31,68,2848.826,2848.828,0.002
2026-01-31,69,2868.721,2868.722,0.001
2026-01-31,70,2817.098,2817.1,0.002
2026-01-31,71,2883.137,2883.139,0.002
2026-01-31,72,2911.754,2911.756,0.002
2026-01-31,73,2780.393,2780.396,0.003
2026-01-31,74,2775.429,2775.432,0.003
2026-01-31,75,2788.244,2788.247,0.003
2026-01-31,76,2782.441,2782.443,0.002
2026-01-31,77,2775.689,2775.691,0.002
2026-01-31,78,2760.498,2760.5,0.002
2026-01-31,79,2793.198,2793.2,0.002
2026-01-31,80,2721.91,2721.912,0.002
2026-01-31,81,2744.956,2744.959,0.003
2026-01-31,82,2706.925,2706.927,0.002
2026-01-31,83,2649.292,2649.295,0.003
2026-01-31,84,2603.174,2603.177,0.003
2026-01-31,85,2485.856,2485.859,0.003
2026-01-31,86,2503.837,2503.84,0.003
2026-01-31,87,2460.137,2460.14,0.003
2026-01-31,88,2344.69,2344.693,0.003
2026-01-31,89,2510.1,2510.103,0.003
2026-01-31,90,2502.9,2502.903,0.003
2026-01-31,91,2452.787,2452.79,0.003
2026-01-31,92,2379.004,2379.006,0.002
2026-01-31,93,2549.137,2549.139,0.002
2026-01-31,94,2572.386,2572.388,0.002
2026-01-31,95,2455.829,2455.831,0.002
2026-01-31,96,2462.626,2462.628,0.002
2026-02-01,1,2376.735,2376.737,0.002
2026-02-01,2,2263.847,2263.849,0.002
2026-02-01,3,2351.973,2351.975,0.002
2026-02-01,4,2382.934,2382.936,0.002
2026-02-01,5,2119.503,2119.505,0.002
2026-02-01,6,2056.648,2056.649,0.001
2026-02-01,7,2083.89,2083.892,0.002
2026-02-01,8,2203.147,2203.149,0.002
2026-02-01,9,2153.061,2153.064,0.003
2026-02-01,10,2141.327,2141.33,0.003
2026-02-01,11,2066.471,2066.474,0.003
2026-02-01,12,2050.28,2050.283,0.003
2026-02-01,13,2147.072,2147.073,0.001
2026-02-01,14,2181.009,2181.011,0.002
2026-02-01,15,2017.904,2017.906,0.002
2026-02-01,16,2049.986,2049.988,0.002
2026-02-01,17,2055.598,2055.6,0.002
2026-02-01,18,2097.608,2097.611,0.003
2026-02-01,19,2001.664,2001.666,0.002
2026-02-01,20,2004.138,2004.141,0.003
2026-02-01,21,2122.549,2122.552,0.003
2026-02-01,22,2134.395,2134.398,0.003
2026-02-01,23,2179.625,2179.628,0.003
2026-02-01,24,2135.599,2135.602,0.003
2026-02-01,25,2214.886,2214.889,0.003
2026-02-01,26,2272.376,2272.378,0.002
2026-02-01,27,2303.615,2303.617,0.002
2026-02-01,28,2366.117,2366.12,0.003
2026-02-01,29,2305.521,2305.524,0.003
2026-02-01,30,2329.425,2329.428,0.003
2026-02-01,31,2301.937,2301.94,0.003
2026-02-01,32,2351.865,2351.868,0.003
2026-02-01,33,2377.159,2377.16,0.001
2026-02-01,34,2375.204,2375.206,0.002
2026-02-01,35,2437.846,2437.848,0.002
2026-02-01,36,2514.568,2514.57,0.002
2026-02-01,37,2695.668,2695.671,0.003
2026-02-01,38,2713.704,2713.706,0.002
2026-02-01,39,2753.592,2753.595,0.003
2026-02-01,40,2775.391,2775.394,0.003
2026-02-01,41,2380.598,2380.6,0.002
2026-02-01,42,2448.405,2448.406,0.001
2026-02-01,43,2485.908,2485.91,0.002
2026-02-01,44,2505.253,2505.254,0.001
2026-02-01,45,2601.987,2601.989,0.002
2026-02-01,46,2566.191,2566.193,0.002
2026-02-01,47,2548.725,2548.727,0.002
2026-02-01,48,2604.262,2604.264,0.002
2026-02-01,49,2588.141,2588.143,0.002
2026-02-01,50,2563.754,2563.756,0.002
2026-02-01,51,2539.013,2539.015,0.002
2026-02-01,52,2477.735,2477.737,0.002
2026-02-01,53,2391.415,2391.418,0.003
2026-02-01,54,2494.893,2494.896,0.003
2026-02-01,55,2539.077,2539.08,0.003
2026-02-01,56,2629.351,2629.354,0.003
2026-02-01,57,2508.175,2508.176,0.001
2026-02-01,58,2607.768,2607.77,0.002
2026-02-01,59,2548.021,2548.023,0.002
2026-02-01,60,2441.407,2441.409,0.002
2026-02-01,61,2445.798,2445.801,0.003
2026-02-01,62,2383.45,2383.453,0.003
2026-02-01,63,2300.199,2300.202,0.003
2026-02-01,64,2339.89,2339.893,0.003
2026-02-01,65,2376.797,2376.799,0.002
2026-02-01,66,2347.162,2347.163,0.001
2026-02-01,67,2361.023,2361.025,0.002
2026-02-01,68,2443.023,2443.024,0.001
2026-02-01,69,2445.709,2445.711,0.002
2026-02-01,70,2513.91,2513.912,0.002
2026-02-01,71,2511.508,2511.51,0.002
2026-02-01,72,2532.354,2532.356,0.002
2026-02-01,73,2541.379,2541.382,0.003
2026-02-01,74,2535.495,2535.497,0.002
2026-02-01,75,2543.054,2543.057,0.003
2026-02-01,76,2585.093,2585.096,0.003
2026-02-01,77,2522.195,2522.196,0.001
2026-02-01,78,2520.169,2520.171,0.002
2026-02-01,79,2549.364,2549.365,0.001
2026-02-01,80,2613.629,2613.631,0.002
2026-02-01,81,2534.361,2534.363,0.002
2026-02-01,82,2499.957,2499.959,0.002
2026-02-01,83,2449.903,2449.904,0.001
2026-02-01,84,2515.001,2515.003,0.002
2026-02-01,85,2471.239,2471.242,0.003
2026-02-01,86,2418.939,2418.942,0.003
2026-02-01,87,2378.869,2378.872,0.003
2026-02-01,88,2395.363,2395.366,0.003
2026-02-01,89,2481.837,2481.839,0.002
2026-02-01,90,2500.461,2500.463,0.002
2026-02-01,91,2427.138,2427.14,0.002
2026-02-01,92,2406.246,2406.248,0.002
2026-02-01,93,2342.387,2342.388,0.001
2026-02-01,94,2359.655,2359.657,0.002
2026-02-01,95,2328.591,2328.593,0.002
2026-02-01,96,2386.896,2386.897,0.001
2026-02-02,1,2001.688,2001.691,0.003
2026-02-02,2,2007.992,2007.995,0.003
2026-02-02,3,2035.745,2035.748,0.003
2026-02-02,4,2041.523,2041.526,0.003
2026-02-02,5,2080.23,2080.233,0.003
2026-02-02,6,2071.341,2071.344,0.003
2026-02-02,7,2052.282,2052.285,0.003
2026-02-02,8,2050.107,2050.11,0.003
2026-02-02,9,1985.155,1985.158,0.003
2026-02-02,10,2039.447,2039.45,0.003
2026-02-02,11,2018.206,2018.209,0.003
2026-02-02,12,2047.845,2047.848,0.003
2026-02-02,13,2002.029,2002.031,0.002
2026-02-02,14,1996.658,1996.66,0.002
2026-02-02,15,2040.969,2040.971,0.002
2026-02-02,16,2056.969,2056.97,0.001
2026-02-02,17,2058.986,2058.987,0.001
2026-02-02,18,2016.221,2016.223,0.002
2026-02-02,19,2057.935,2057.937,0.002
2026-02-02,20,2140.409,2140.411,0.002
2026-02-02,21,2169.744,2169.746,0.002
2026-02-02,22,2101.075,2101.077,0.002
2026-02-02,23,2118.29,2118.292,0.002
2026-02-02,24,2255.23,2255.231,0.001
2026-02-02,25,2197.912,2197.915,0.003
2026-02-02,26,2331.331,2331.334,0.003
2026-02-02,27,2387.656,2387.659,0.003
2026-02-02,28,2571.111,2571.113,0.002
2026-02-02,29,2360.728,2360.73,0.002
2026-02-02,30,2340.464,2340.466,0.002
2026-02-02,31,2358.413,2358.416,0.003
2026-02-02,32,2375.709,2375.712,0.003
2026-02-02,33,2478.132,2478.134,0.002
2026-02-02,34,2562.414,2562.416,0.002
2026-02-02,35,2588.847,2588.849,0.002
2026-02-02,36,2722.795,2722.797,0.002
2026-02-02,37,2587.316,2587.319,0.003
2026-02-02,38,2621.606,2621.609,0.003
2026-02-02,39,2686.044,2686.047,0.003
2026-02-02,40,2726.138,2726.141,0.003
2026-02-02,41,2655.208,2655.211,0.003
2026-02-02,42,2630.091,2630.094,0.003
2026-02-02,43,2689.297,2689.299,0.002
2026-02-02,44,2691.301,2691.303,0.002
2026-02-02,45,2809.145,2809.148,0.003
2026-02-02,46,2805.091,2805.094,0.003
2026-02-02,47,2773.432,2773.435,0.003
2026-02-02,48,2802.323,2802.326,0.003
2026-02-02,49,3052.566,3052.568,0.002
2026-02-02,50,3108.871,3108.872,0.001
2026-02-02,51,3135.056,3135.058,0.002
2026-02-02,52,3086.765,3086.766,0.001
2026-02-02,53,3073.606,3073.609,0.003
2026-02-02,54,3076.641,3076.643,0.002
2026-02-02,55,3020.388,3020.391,0.003
2026-02-02,56,3056.58,3056.583,0.003
2026-02-02,57,2782.341,2782.344,0.003
2026-02-02,58,2799.72,2799.723,0.003
2026-02-02,59,2769.862,2769.865,0.003
2026-02-02,60,2779.081,2779.084,0.003
2026-02-02,61,2680.111,2680.114,0.003
2026-02-02,62,2637.092,2637.095,0.003
2026-02-02,63,2612.611,2612.614,0.003
2026-02-02,64,2598.606,2598.609,0.003
2026-02-02,65,2702.01,2702.013,0.003
2026-02-02,66,2634.356,2634.359,0.003
2026-02-02,67,2603.98,2603.982,0.002
2026-02-02,68,2526.751,2526.753,0.002
2026-02-02,69,2520.669,2520.672,0.003
2026-02-02,70,2558.652,2558.655,0.003
2026-02-02,71,2607.185,2607.188,0.003
2026-02-02,72,2631.735,2631.738,0.003
2026-02-02,73,2634.426,2634.429,0.003
2026-02-02,74,2647.96,2647.963,0.003
2026-02-02,75,2634.067,2634.07,0.003
2026-02-02,76,2648.63,2648.633,0.003
2026-02-02,77,2635.576,2635.579,0.003
2026-02-02,78,2653.015,2653.018,0.003
2026-02-02,79,2668.606,2668.608,0.002
2026-02-02,80,2660.423,2660.426,0.003
2026-02-02,81,2673.142,2673.144,0.002
2026-02-02,82,2664.494,2664.495,0.001
2026-02-02,83,2608.803,2608.805,0.002
2026-02-02,84,2659.145,2659.146,0.001
2026-02-02,85,2637.024,2637.027,0.003
2026-02-02,86,2637.269,2637.271,0.002
2026-02-02,87,2621.014,2621.017,0.003
2026-02-02,88,2608.613,2608.616,0.003
2026-02-02,89,2559.949,2559.951,0.002
2026-02-02,90,2516.319,2516.321,0.002
2026-02-02,91,2482.985,2482.988,0.003
2026-02-02,92,2510.557,2510.56,0.003
2026-02-02,93,2538.055,2538.058,0.003
2026-02-02,94,2530.165,2530.168,0.003
2026-02-02,95,2551.297,2551.3,0.003
2026-02-02,96,2539.77,2539.773,0.003
2026-02-03,1,2614.856,2614.859,0.003
2026-02-03,2,2601.26,2601.262,0.002
2026-02-03,3,2517.774,2517.777,0.003
2026-02-03,4,2466.335,2466.338,0.003
2026-02-03,5,2648.407,2648.409,0.002
2026-02-03,6,2442.007,2442.009,0.002
2026-02-03,7,2392.106,2392.108,0.002
2026-02-03,8,2391.234,2391.236,0.002
2026-02-03,9,2435.507,2435.51,0.003
2026-02-03,10,2397.977,2397.98,0.003
2026-02-03,11,2381.006,2381.009,0.003
2026-02-03,12,2372.879,2372.882,0.003
2026-02-03,13,2460.03,2460.032,0.002
2026-02-03,14,2457.566,2457.568,0.002
2026-02-03,15,2460.657,2460.659,0.002
2026-02-03,16,2455.459,2455.461,0.002
2026-02-03,17,2354.83,2354.833,0.003
2026-02-03,18,2370.34,2370.342,0.002
2026-02-03,19,2391.914,2391.917,0.003
2026-02-03,20,2374.605,2374.608,0.003
2026-02-03,21,2487.912,2487.913,0.001
2026-02-03,22,2550.606,2550.608,0.002
2026-02-03,23,2467.559,2467.561,0.002
2026-02-03,24,2455.139,2455.141,0.002
2026-02-03,25,2587.362,2587.364,0.002
2026-02-03,26,2590.454,2590.456,0.002
2026-02-03,27,2610.778,2610.781,0.003
2026-02-03,28,2662.659,2662.661,0.002
2026-02-03,29,2472.611,2472.613,0.002
2026-02-03,30,2468.448,2468.45,0.002
2026-02-03,31,2408.698,2408.699,0.001
2026-02-03,32,2381.562,2381.563,0.001
2026-02-03,33,2469.087,2469.089,0.002
2026-02-03,34,2477.231,2477.233,0.002
2026-02-03,35,2539.813,2539.815,0.002
2026-02-03,36,2613.242,2613.243,0.001
2026-02-03,37,2889.485,2889.488,0.003
2026-02-03,38,2895.576,2895.579,0.003
2026-02-03,39,2864.673,2864.676,0.003
2026-02-03,40,2834.743,2834.746,0.003
2026-02-03,41,2962.622,2962.625,0.003
2026-02-03,42,2948.052,2948.055,0.003
2026-02-03,43,2994.039,2994.042,0.003
2026-02-03,44,2983.421,2983.424,0.003
2026-02-03,45,3111.628,3111.631,0.003
2026-02-03,46,3118.592,3118.595,0.003
2026-02-03,47,3089.361,3089.364,0.003
2026-02-03,48,3056.085,3056.088,0.003
2026-02-03,49,2966.332,2966.333,0.001
2026-02-03,50,2959.256,2959.257,0.001
2026-02-03,51,2932.433,2932.435,0.002
2026-02-03,52,2956.023,2956.024,0.001
2026-02-03,53,2979.41,2979.411,0.001
2026-02-03,54,2951.962,2951.964,0.002
2026-02-03,55,3105.793,3105.795,0.002
2026-02-03,56,3032.112,3032.113,0.001
2026-02-03,57,3124.288,3124.29,0.002
2026-02-03,58,3162.079,3162.082,0.003
2026-02-03,59,3142.199,3142.201,0.002
2026-02-03,60,3114.551,3114.553,0.002
2026-02-03,61,2731.295,2731.297,0.002
2026-02-03,62,2708.443,2708.444,0.001
2026-02-03,63,2663.402,2663.403,0.001
2026-02-03,64,2642.935,2642.936,0.001
2026-02-03,65,2681.977,2681.978,0.001
2026-02-03,66,2686.879,2686.881,0.002
2026-02-03,67,2636.253,2636.255,0.002
2026-02-03,68,2657.229,2657.231,0.002
2026-02-03,69,2640.874,2640.876,0.002
2026-02-03,70,2613.387,2613.389,0.002
2026-02-03,71,2613.849,2613.851,0.002
2026-02-03,72,2625.05,2625.052,0.002
2026-02-03,73,2641.624,2641.627,0.003
2026-02-03,74,2636.636,2636.639,0.003
2026-02-03,75,2647.975,2647.978,0.003
2026-02-03,76,2627.325,2627.327,0.002
2026-02-03,77,2597.646,2597.649,0.003
2026-02-03,78,2579.241,2579.243,0.002
2026-02-03,79,2584.58,2584.583,0.003
2026-02-03,80,2574.153,2574.155,0.002
2026-02-03,81,2631.989,2631.991,0.002
2026-02-03,82,2627.972,2627.974,0.002
2026-02-03,83,2570.733,2570.735,0.002
2026-02-03,84,2557.563,2557.564,0.001
2026-02-03,85,2681.095,2681.098,0.003
2026-02-03,86,2666.331,2666.333,0.002
2026-02-03,87,2662.458,2662.46,0.002
2026-02-03,88,2620.659,2620.662,0.003
2026-02-03,89,2584.6,2584.602,0.002
2026-02-03,90,2545.506,2545.508,0.002
2026-02-03,91,2516.832,2516.833,0.001
2026-02-03,92,2527.1,2527.102,0.002
2026-02-03,93,2512.537,2512.539,0.002
2026-02-03,94,2504.834,2504.837,0.003
2026-02-03,95,2583.465,2583.468,0.003
2026-02-03,96,2641.799,2641.802,0.003
2026-02-04,1,2612.165,2612.167,0.002
2026-02-04,2,2539.306,2539.309,0.003
2026-02-04,3,2618.078,2618.081,0.003
2026-02-04,4,2561.614,2561.617,0.003
2026-02-04,5,2394.43,2394.432,0.002
2026-02-04,6,2371.33,2371.333,0.003
2026-02-04,7,2376.306,2376.309,0.003
2026-02-04,8,2394.654,2394.657,0.003
2026-02-04,9,2327.916,2327.918,0.002
2026-02-04,10,2393.894,2393.896,0.002
2026-02-04,11,2360.15,2360.152,0.002
2026-02-04,12,2399.742,2399.744,0.002
2026-02-04,13,2403.589,2403.591,0.002
2026-02-04,14,2366.732,2366.734,0.002
2026-02-04,15,2356.07,2356.071,0.001
2026-02-04,16,2312.173,2312.175,0.002
2026-02-04,17,2450.554,2450.557,0.003
2026-02-04,18,2456.201,2456.204,0.003
2026-02-04,19,2407.508,2407.511,0.003
2026-02-04,20,2350.008,2350.011,0.003
2026-02-04,21,2488.018,2488.021,0.003
2026-02-04,22,2454.217,2454.22,0.003
2026-02-04,23,2504.989,2504.991,0.002
2026-02-04,24,2523.43,2523.433,0.003
2026-02-04,25,2415.33,2415.333,0.003
2026-02-04,26,2542.987,2542.989,0.002
2026-02-04,27,2480.984,2480.987,0.003
2026-02-04,28,2544.936,2544.939,0.003
2026-02-04,29,2426.215,2426.216,0.001
2026-02-04,30,2472.256,2472.258,0.002
2026-02-04,31,2510.385,2510.387,0.002
2026-02-04,32,2499.839,2499.841,0.002
2026-02-04,33,2651.427,2651.429,0.002
2026-02-04,34,2508.294,2508.296,0.002
2026-02-04,35,2602.938,2602.94,0.002
2026-02-04,36,2581.329,2581.331,0.002
2026-02-04,37,2491.148,2491.15,0.002
2026-02-04,38,2530.531,2530.533,0.002
2026-02-04,39,2483.102,2483.103,0.001
2026-02-04,40,2488.233,2488.235,0.002
2026-02-04,41,2364.999,2365.001,0.002
2026-02-04,42,2370.366,2370.368,0.002
2026-02-04,43,2455.67,2455.672,0.002
2026-02-04,44,2493.971,2493.973,0.002
2026-02-04,45,2606.206,2606.209,0.003
2026-02-04,46,2589.057,2589.06,0.003
2026-02-04,47,2600.331,2600.334,0.003
2026-02-04,48,2624.751,2624.754,0.003
2026-02-04,49,2809.544,2809.546,0.002
2026-02-04,50,2759.31,2759.311,0.001
2026-02-04,51,2793.381,2793.383,0.002
2026-02-04,52,2743.871,2743.873,0.002
2026-02-04,53,2708.304,2708.305,0.001
2026-02-04,54,2679.515,2679.516,0.001
2026-02-04,55,2703.679,2703.681,0.002
2026-02-04,56,2674.898,2674.9,0.002
2026-02-04,57,2606.148,2606.15,0.002
2026-02-04,58,2650.311,2650.312,0.001
2026-02-04,59,2700.847,2700.849,0.002
2026-02-04,60,2773.194,2773.196,0.002
2026-02-04,61,2516.884,2516.887,0.003
2026-02-04,62,2491.996,2491.999,0.003
2026-02-04,63,2709.31,2709.312,0.002
2026-02-04,64,2676.046,2676.049,0.003
2026-02-04,65,2601.002,2601.004,0.002
2026-02-04,66,2645.969,2645.972,0.003
2026-02-04,67,2625.851,2625.854,0.003
2026-02-04,68,2611.579,2611.582,0.003
2026-02-04,69,2663.641,2663.642,0.001
2026-02-04,70,2703.493,2703.495,0.002
2026-02-04,71,2750.774,2750.776,0.002
2026-02-04,72,2742.008,2742.01,0.002
2026-02-04,73,2751.852,2751.855,0.003
2026-02-04,74,2706.082,2706.085,0.003
2026-02-04,75,2721.368,2721.37,0.002
2026-02-04,76,2754.648,2754.651,0.003
2026-02-04,77,2642.128,2642.131,0.003
2026-02-04,78,2679.209,2679.211,0.002
2026-02-04,79,2670.321,2670.323,0.002
2026-02-04,80,2685.135,2685.138,0.003
2026-02-04,81,2633.534,2633.536,0.002
2026-02-04,82,2644.035,2644.038,0.003
2026-02-04,83,2625.167,2625.17,0.003
2026-02-04,84,2623.17,2623.173,0.003
2026-02-04,85,2766.822,2766.825,0.003
2026-02-04,86,2603.89,2603.892,0.002
2026-02-04,87,2530.461,2530.464,0.003
2026-02-04,88,2405.57,2405.572,0.002
2026-02-04,89,2544.216,2544.218,0.002
2026-02-04,90,2438.296,2438.297,0.001
2026-02-04,91,2633.491,2633.493,0.002
2026-02-04,92,2735.731,2735.733,0.002
2026-02-04,93,2641.724,2641.726,0.002
2026-02-04,94,2740.986,2740.988,0.002
2026-02-04,95,2790.014,2790.017,0.003
2026-02-04,96,2595.748,2595.751,0.003
2026-02-05,1,2130.334,2130.336,0.002
2026-02-05,2,2095.749,2095.752,0.003
2026-02-05,3,2053.18,2053.182,0.002
2026-02-05,4,2073.272,2073.274,0.002
2026-02-05,5,2053.205,2053.206,0.001
2026-02-05,6,2108.059,2108.06,0.001
2026-02-05,7,2139.082,2139.084,0.002
2026-02-05,8,2101.775,2101.776,0.001
2026-02-05,9,2174.257,2174.26,0.003
2026-02-05,10,2136.249,2136.252,0.003
2026-02-05,11,2159.386,2159.389,0.003
2026-02-05,12,2127.849,2127.852,0.003
2026-02-05,13,2090.991,2090.994,0.003
2026-02-05,14,2131.357,2131.36,0.003
2026-02-05,15,2088.412,2088.415,0.003
2026-02-05,16,2084.716,2084.719,0.003
2026-02-05,17,2146.893,2146.895,0.002
2026-02-05,18,2046.018,2046.02,0.002
2026-02-05,19,2035.208,2035.21,0.002
2026-02-05,20,2072.359,2072.361,0.002
2026-02-05,21,2264.703,2264.704,0.001
2026-02-05,22,2339.588,2339.59,0.002
2026-02-05,23,2292.476,2292.478,0.002
2026-02-05,24,2357.515,2357.517,0.002
2026-02-05,25,2328.662,2328.664,0.002
2026-02-05,26,2459.192,2459.194,0.002
2026-02-05,27,2621.303,2621.305,0.002
2026-02-05,28,2655.141,2655.143,0.002
2026-02-05,29,2483.732,2483.734,0.002
2026-02-05,30,2481.693,2481.695,0.002
2026-02-05,31,2479.758,2479.76,0.002
2026-02-05,32,2518.192,2518.194,0.002
2026-02-05,33,2544.601,2544.603,0.002
2026-02-05,34,2564.727,2564.729,0.002
2026-02-05,35,2550.213,2550.215,0.002
2026-02-05,36,2591.207,2591.208,0.001
2026-02-05,37,2609.559,2609.562,0.003
2026-02-05,38,2529.207,2529.21,0.003
2026-02-05,39,2517.169,2517.172,0.003
2026-02-05,40,2399.08,2399.083,0.003
2026-02-05,41,2316.569,2316.572,0.003
2026-02-05,42,2240.748,2240.751,0.003
2026-02-05,43,2273.818,2273.821,0.003
2026-02-05,44,2223.86,2223.863,0.003
2026-02-05,45,2638.583,2638.585,0.002
2026-02-05,46,2582.712,2582.714,0.002
2026-02-05,47,2672.969,2672.971,0.002
2026-02-05,48,2625.654,2625.655,0.001
2026-02-05,49,2480.682,2480.684,0.002
2026-02-05,50,2371.177,2371.179,0.002
2026-02-05,51,2284.895,2284.897,0.002
2026-02-05,52,2268.474,2268.476,0.002
